"USAF","date","admin_lvl1_name","country_iso2_id","country_name","admin_lvl1_id","period_date","dengue_total_cases","LAT","LON","ELEV(M)","wban","yearmoda","temp","dewp","slp","stp","visib","wdsp","mxspd","gust","max","min","prcp","sndp","frshtt"
434730,2012-06-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20120601,58,6.967,80.767,1880,99999,20120601,62.8,58.3,9999.9,811.7,12.4,8.6,29.9,999.9,68,57,0,999.9,0
434730,2012-07-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20120701,30,6.967,80.767,1880,99999,20120701,60.1,57.1,9999.9,810.3,11.1,14.4,25.1,999.9,65,56,0.08,999.9,10000
434730,2012-08-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20120801,30,6.967,80.767,1880,99999,20120801,61.5,54.3,9999.9,813.5,12.4,3.9,5.1,999.9,69,55,0,999.9,0
434730,2012-09-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20120901,21,6.967,80.767,1880,99999,20120901,60.1,58.7,9999.9,812.1,8.5,3.1,5.1,999.9,65,57,0.33,999.9,10000
434730,2012-10-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20121001,17,6.967,80.767,1880,99999,20121001,60.9,54.5,9999.9,813.4,12.4,3,8,999.9,70,54.7,0,999.9,0
434730,2012-11-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20121101,30,6.967,80.767,1880,99999,20121101,58.3,56.9,9999.9,811.7,4.7,11.2,14,999.9,60,55,2.87,999.9,10000
434730,2012-12-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20121201,13,6.967,80.767,1880,99999,20121201,59.3,43.3,9999.9,812.2,12.4,2.2,4.1,999.9,69,48.9,0,999.9,0
434730,2013-01-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130101,17,6.967,80.767,1880,99999,20130101,60.1,55.3,9999.9,812.6,12.3,1.1,2.9,999.9,69,53,0,999.9,0
434730,2013-02-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130201,32,6.967,80.767,1880,99999,20130201,57,53,9999.9,814,12.4,1.1,2.9,999.9,67,47,0,999.9,0
434730,2013-03-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130301,30,6.967,80.767,1880,99999,20130301,62.5,54.6,9999.9,813,12.4,2.2,4.1,999.9,72,53.6,0,999.9,0
434730,2013-04-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130401,15,6.967,80.767,1880,99999,20130401,59.6,50,9999.9,813.6,12.4,0.9,5.1,999.9,73,47,0,999.9,0
434730,2013-05-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130501,16,6.967,80.767,1880,99999,20130501,64,60.5,9999.9,811.8,10.9,0.4,1.9,999.9,70.5,57,0.05,999.9,0
434730,2013-06-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130601,21,6.967,80.767,1880,99999,20130601,59.8,59,9999.9,810.9,5.1,7.1,9.9,999.9,63,57,0.61,999.9,10000
434730,2013-07-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130701,27,6.967,80.767,1880,99999,20130701,59.5,57.4,9999.9,811.6,11.3,5.9,8,999.9,63,56,0.48,999.9,10000
434730,2013-08-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130801,40,6.967,80.767,1880,99999,20130801,59.6,57.2,9999.9,811.6,11.5,12.4,14,999.9,63,56,0,999.9,0
434730,2013-09-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20130901,13,6.967,80.767,1880,99999,20130901,61.7,58,9999.9,812.6,12,0.8,1.9,999.9,71,56.1,0,999.9,10
434730,2013-10-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20131001,16,6.967,80.767,1880,99999,20131001,60.3,57.9,9999.9,811.6,10.3,3.7,6,999.9,68,55,0.03,999.9,10000
434730,2013-11-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20131101,18,6.967,80.767,1880,99999,20131101,61.7,57.2,9999.9,813.3,12.4,4,8,999.9,68,52,0.18,999.9,0
434730,2013-12-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20131201,27,6.967,80.767,1880,99999,20131201,58.7,57.2,9999.9,812.9,3,3.5,8.9,999.9,60.8,56,0.84,999.9,10000
434730,2014-01-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140101,27,6.967,80.767,1880,99999,20140101,58.5,54.1,9999.9,812.9,11.7,2.5,4.1,999.9,67,54.7,0.01,999.9,0
434730,2014-02-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140201,14,6.967,80.767,1880,99999,20140201,60.4,55.4,9999.9,813.4,10.9,2.7,4.1,999.9,67,55,0,999.9,10000
434730,2014-03-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140301,6,6.967,80.767,1880,99999,20140301,60.5,51.7,9999.9,813,10.9,2.4,7,999.9,74,49.6,0,999.9,0
434730,2014-04-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140401,11,6.967,80.767,1880,99999,20140401,61.5,49.1,9999.9,812.2,12.4,1.7,4.1,999.9,75,47,0,999.9,0
434730,2014-05-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140501,25,6.967,80.767,1880,99999,20140501,62.8,60,9999.9,812.4,11.3,0.2,1.9,999.9,71,55,0.37,999.9,10000
434730,2014-06-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140601,60,6.967,80.767,1880,99999,20140601,64.4,58.2,9999.9,811.1,12.4,2.5,5.1,999.9,74,56,0,999.9,10
434730,2014-07-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140701,39,6.967,80.767,1880,99999,20140701,61.4,60.2,9999.9,812.8,5.2,7.7,12,999.9,64,54,0.43,999.9,10000
434730,2014-08-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140801,34,6.967,80.767,1880,99999,20140801,60.4,59.4,9999.9,812.2,4.4,7.7,15,999.9,63,57,0.44,999.9,10000
434730,2014-09-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20140901,18,6.967,80.767,1880,99999,20140901,60.3,56.9,9999.9,811.4,8.9,3.4,6,999.9,65,56,0.01,999.9,10000
434730,2014-10-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20141001,29,6.967,80.767,1880,99999,20141001,59.9,57.7,9999.9,813.1,11.9,0.4,2.9,999.9,68,53,0.63,999.9,10010
434730,2014-11-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20141101,16,6.967,80.767,1880,99999,20141101,61.1,56.7,9999.9,813.1,9.9,3.1,7,999.9,67,54,0,999.9,10000
434730,2014-12-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20141201,35,6.967,80.767,1880,99999,20141201,63,60.8,9999.9,811.5,7.9,1.8,4.1,999.9,71,55,0,999.9,10010
434730,2015-01-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150101,38,6.967,80.767,1880,99999,20150101,60.3,55.7,9999.9,812.8,12.4,0.6,1.9,999.9,69,52,0,999.9,0
434730,2015-02-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150201,26,6.967,80.767,1880,99999,20150201,59.9,52.1,9999.9,814.2,12.4,2.2,8,999.9,70,47,0,999.9,0
434730,2015-03-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150301,13,6.967,80.767,1880,99999,20150301,60,55.7,9999.9,813.5,12.4,0.4,1.9,999.9,69,48,0.01,999.9,0
434730,2015-04-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150401,5,6.967,80.767,1880,99999,20150401,61.7,59,9999.9,813.7,8.9,0.7,1.9,999.9,73,55,0,999.9,10010
434730,2015-05-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150501,8,6.967,80.767,1880,99999,20150501,61.8,55.2,9999.9,813.9,12.4,0.8,2.9,999.9,71,51,0.01,999.9,10
434730,2015-06-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150601,8,6.967,80.767,1880,99999,20150601,62.6,59.6,9999.9,811.9,10.7,4.3,6,999.9,69,59,0.02,999.9,10000
434730,2015-07-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150701,15,6.967,80.767,1880,99999,20150701,61.8,58,9999.9,814.6,12.4,3.1,4.1,999.9,67,58,0.06,999.9,10000
434730,2015-08-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150801,5,6.967,80.767,1880,99999,20150801,63,51.3,9999.9,813.9,12.4,2.7,5.1,999.9,72,51,0,999.9,0
434730,2015-09-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20150901,6,6.967,80.767,1880,99999,20150901,62,58.5,9999.9,812.8,10.4,0.4,1.9,999.9,71,54,0,999.9,10000
434730,2015-10-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20151001,15,6.967,80.767,1880,99999,20151001,63.1,58.7,9999.9,814.3,11.7,0.7,2.9,999.9,70,57,0.19,999.9,10000
434730,2015-11-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20151101,14,6.967,80.767,1880,99999,20151101,62,58.3,9999.9,813.7,12.4,1.3,4.1,999.9,69,55.8,0,999.9,10
434730,2015-12-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20151201,27,6.967,80.767,1880,99999,20151201,61.9,59,9999.9,813,10.1,0,999.9,999.9,68,57,0.69,999.9,10000
434730,2016-01-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160101,44,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-02-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160201,22,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-03-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160301,20,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-04-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160401,31,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-05-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160501,18,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-06-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160601,38,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-07-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160701,110,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-08-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160801,51,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434730,2016-09-01,"nuwara eliya","LKA","Sri Lanka","LK.NW",20160901,25,6.967,80.767,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2010-01-01,"badulla","LKA","Sri Lanka","LK.BD",20100101,71,6.983,81.05,667,99999,20100101,73.3,65.8,9999.9,927.1,5.4,1.9,2.9,999.9,75.4,65,0,999.9,0
434790,2010-02-01,"badulla","LKA","Sri Lanka","LK.BD",20100201,68,6.983,81.05,667,99999,20100201,70,68.2,9999.9,929.1,4.4,0.5,1.9,999.9,73,66,1.24,999.9,110000
434790,2010-03-01,"badulla","LKA","Sri Lanka","LK.BD",20100301,49,6.983,81.05,667,99999,20100301,71.8,62,9999.9,928.7,12.4,2.7,4.1,999.9,81,56,0,999.9,0
434790,2010-04-01,"badulla","LKA","Sri Lanka","LK.BD",20100401,47,6.983,81.05,667,99999,20100401,78.2,67.8,9999.9,926.4,10.6,1.2,2.9,999.9,87,64,0.61,999.9,0
434790,2010-05-01,"badulla","LKA","Sri Lanka","LK.BD",20100501,69,6.983,81.05,667,99999,20100502,77.4,71.3,9999.9,925.1,11.4,1.8,5.1,999.9,86,67,3.33,999.9,10010
434790,2010-06-01,"badulla","LKA","Sri Lanka","LK.BD",20100601,118,6.983,81.05,667,99999,20100601,79.2,68.8,9999.9,925.1,11.4,1.6,2.9,999.9,89,64,0,999.9,0
434790,2010-07-01,"badulla","LKA","Sri Lanka","LK.BD",20100701,372,6.983,81.05,667,99999,20100701,76.3,65.4,9999.9,922.9,7.8,1.3,1.9,999.9,82,70,0,999.9,10000
434790,2010-08-01,"badulla","LKA","Sri Lanka","LK.BD",20100801,319,6.983,81.05,667,99999,20100801,78.3,65.4,9999.9,925.3,8.3,1.8,4.1,999.9,88,64,0,999.9,0
434790,2010-09-01,"badulla","LKA","Sri Lanka","LK.BD",20100901,120,6.983,81.05,667,99999,20100901,75.6,64.4,9999.9,925.1,12.4,1.8,2.9,999.9,86,60,0,999.9,0
434790,2010-10-01,"badulla","LKA","Sri Lanka","LK.BD",20101001,43,6.983,81.05,667,99999,20101001,76.6,70.7,9999.9,922.5,7.5,99.9,999.9,999.9,83,67,0.09,999.9,10010
434790,2010-11-01,"badulla","LKA","Sri Lanka","LK.BD",20101101,26,6.983,81.05,667,99999,20101101,74,69.9,9999.9,923.8,2.7,1.3,2.9,999.9,80,67,0.7,999.9,0
434790,2010-12-01,"badulla","LKA","Sri Lanka","LK.BD",20101201,40,6.983,81.05,667,99999,20101201,74.2,69.4,9999.9,923.2,4.9,0.3,1,999.9,84.9,67,1,999.9,10010
434790,2011-01-01,"badulla","LKA","Sri Lanka","LK.BD",20110101,22,6.983,81.05,667,99999,20110101,71.5,68.7,9999.9,923.6,8.2,1.5,2.9,999.9,75,65,0.5,999.9,10000
434790,2011-02-01,"badulla","LKA","Sri Lanka","LK.BD",20110201,21,6.983,81.05,667,99999,20110201,67.2,66.4,9999.9,926.4,0.7,2.3,8,999.9,69,65.7,1.55,999.9,110000
434790,2011-03-01,"badulla","LKA","Sri Lanka","LK.BD",20110301,15,6.983,81.05,667,99999,20110301,68.7,66.7,9999.9,926.1,3.7,0.8,1,999.9,75,65,1.3,999.9,10000
434790,2011-04-01,"badulla","LKA","Sri Lanka","LK.BD",20110401,36,6.983,81.05,667,99999,20110401,79.1,59.5,9999.9,9999.9,9.9,1.9,2.9,999.9,86,55,0,999.9,0
434790,2011-05-01,"badulla","LKA","Sri Lanka","LK.BD",20110501,31,6.983,81.05,667,99999,20110501,75,69.2,9999.9,924.5,6.2,2.1,6,999.9,82,66,0,999.9,0
434790,2011-06-01,"badulla","LKA","Sri Lanka","LK.BD",20110601,65,6.983,81.05,667,99999,20110601,79.3,69.7,9999.9,923.4,7,0.3,1,999.9,86.2,69,0.02,999.9,10000
434790,2011-07-01,"badulla","LKA","Sri Lanka","LK.BD",20110701,201,6.983,81.05,667,99999,20110701,78.4,65.9,9999.9,923.8,4.3,1.2,2.9,999.9,86,65,0,999.9,10010
434790,2011-08-01,"badulla","LKA","Sri Lanka","LK.BD",20110801,54,6.983,81.05,667,99999,20110801,78.9,61.3,9999.9,923,9.8,0.6,1.9,999.9,90,65.1,0,999.9,0
434790,2011-09-01,"badulla","LKA","Sri Lanka","LK.BD",20110901,46,6.983,81.05,667,99999,20110901,79.9,66.4,9999.9,923,10.4,1,1,999.9,91,68,0,999.9,0
434790,2011-10-01,"badulla","LKA","Sri Lanka","LK.BD",20111001,39,6.983,81.05,667,99999,20111002,80.6,66.6,9999.9,925.3,6.6,2.5,2.9,999.9,87,66,0.15,999.9,0
434790,2011-11-01,"badulla","LKA","Sri Lanka","LK.BD",20111101,49,6.983,81.05,667,99999,20111101,71.2,68.8,9999.9,924.7,4.7,0.5,2.9,999.9,79,66,0.27,999.9,10010
434790,2011-12-01,"badulla","LKA","Sri Lanka","LK.BD",20111201,53,6.983,81.05,667,99999,20111201,72.5,65.8,9999.9,925.7,9.1,0.8,1.9,999.9,81,63,0.17,999.9,0
434790,2012-01-01,"badulla","LKA","Sri Lanka","LK.BD",20120101,40,6.983,81.05,667,99999,20120101,68.9,54.5,9999.9,926.9,8.7,1.6,2.9,999.9,81,52,0,999.9,0
434790,2012-02-01,"badulla","LKA","Sri Lanka","LK.BD",20120201,22,6.983,81.05,667,99999,20120201,71.4,63.9,9999.9,927.1,7.2,3.7,6,999.9,77,63,0,999.9,0
434790,2012-03-01,"badulla","LKA","Sri Lanka","LK.BD",20120301,13,6.983,81.05,667,99999,20120301,76.4,68.1,9999.9,924.3,8.8,1.3,2.9,999.9,85,68,0,999.9,0
434790,2012-04-01,"badulla","LKA","Sri Lanka","LK.BD",20120401,11,6.983,81.05,667,99999,20120401,75.3,66.8,9999.9,926.8,7.8,2.3,8,999.9,86,64,0.02,999.9,0
434790,2012-05-01,"badulla","LKA","Sri Lanka","LK.BD",20120501,20,6.983,81.05,667,99999,20120501,77,66.8,9999.9,924.4,5,2,4.1,999.9,86,64,1.55,999.9,0
434790,2012-06-01,"badulla","LKA","Sri Lanka","LK.BD",20120601,57,6.983,81.05,667,99999,20120601,84.3,67.7,9999.9,921.9,10.1,1.7,2.9,999.9,90,65,0,999.9,0
434790,2012-07-01,"badulla","LKA","Sri Lanka","LK.BD",20120701,48,6.983,81.05,667,99999,20120701,77.2,64.2,9999.9,922,5.7,2.1,4.1,999.9,85,65,0,999.9,10000
434790,2012-08-01,"badulla","LKA","Sri Lanka","LK.BD",20120801,40,6.983,81.05,667,99999,20120801,77.7,62.6,9999.9,925.5,8.8,2.3,4.1,999.9,89,61,0,999.9,0
434790,2012-09-01,"badulla","LKA","Sri Lanka","LK.BD",20120901,35,6.983,81.05,667,99999,20120901,81.2,67.6,9999.9,924.2,9.3,2,4.1,999.9,88,68,0.05,999.9,0
434790,2012-10-01,"badulla","LKA","Sri Lanka","LK.BD",20121001,41,6.983,81.05,667,99999,20121001,79.4,63.9,9999.9,925.4,8.3,2.7,4.1,999.9,88,64,0,999.9,0
434790,2012-11-01,"badulla","LKA","Sri Lanka","LK.BD",20121101,49,6.983,81.05,667,99999,20121101,70.8,68,9999.9,924.4,2.3,0.6,1.9,999.9,74,67,0.19,999.9,10000
434790,2012-12-01,"badulla","LKA","Sri Lanka","LK.BD",20121201,54,6.983,81.05,667,99999,20121201,72.9,63.9,9999.9,926.1,5.4,1.7,2.9,999.9,77,63,0,999.9,0
434790,2013-01-01,"badulla","LKA","Sri Lanka","LK.BD",20130101,42,6.983,81.05,667,99999,20130101,70.5,65.9,9999.9,926.6,3.7,1.5,2.9,999.9,76,63,0,999.9,10000
434790,2013-02-01,"badulla","LKA","Sri Lanka","LK.BD",20130201,49,6.983,81.05,667,99999,20130201,72.5,65.9,9999.9,928.6,7,1.9,2.9,999.9,78,59,0,999.9,0
434790,2013-03-01,"badulla","LKA","Sri Lanka","LK.BD",20130301,45,6.983,81.05,667,99999,20130301,75.8,67.1,9999.9,926.3,10.1,3.7,7,999.9,81,62,0,999.9,0
434790,2013-04-01,"badulla","LKA","Sri Lanka","LK.BD",20130401,32,6.983,81.05,667,99999,20130401,75.8,64.6,9999.9,926.6,7.8,1.6,2.9,999.9,87,64,0,999.9,0
434790,2013-05-01,"badulla","LKA","Sri Lanka","LK.BD",20130501,46,6.983,81.05,667,99999,20130501,77.1,71,9999.9,924.4,7.2,0,999.9,999.9,84,67,0.11,999.9,10010
434790,2013-06-01,"badulla","LKA","Sri Lanka","LK.BD",20130601,46,6.983,81.05,667,99999,20130601,75.5,68.7,9999.9,923,9.3,2.2,5.1,999.9,82,67,0.02,999.9,10000
434790,2013-07-01,"badulla","LKA","Sri Lanka","LK.BD",20130701,77,6.983,81.05,667,99999,20130701,76.1,67.4,9999.9,924,7.8,1.5,2.9,999.9,84,65,0,999.9,0
434790,2013-08-01,"badulla","LKA","Sri Lanka","LK.BD",20130801,58,6.983,81.05,667,99999,20130801,81.2,62,9999.9,923.4,8.7,3.4,8,999.9,89,68,0,999.9,0
434790,2013-09-01,"badulla","LKA","Sri Lanka","LK.BD",20130901,38,6.983,81.05,667,99999,20130901,74.5,68.6,9999.9,925.1,6.7,0.6,2.9,999.9,83,66,0,999.9,10010
434790,2013-10-01,"badulla","LKA","Sri Lanka","LK.BD",20131001,26,6.983,81.05,667,99999,20131001,76.1,66.2,9999.9,923.7,5.2,1.1,2.9,999.9,88,62,0,999.9,10
434790,2013-11-01,"badulla","LKA","Sri Lanka","LK.BD",20131101,50,6.983,81.05,667,99999,20131101,77,68.1,9999.9,926.4,9.3,0.7,1.9,999.9,82,64,0.11,999.9,0
434790,2013-12-01,"badulla","LKA","Sri Lanka","LK.BD",20131201,33,6.983,81.05,667,99999,20131201,69.5,67.7,9999.9,927.4,2.4,0.5,1,999.9,74,66,0.81,999.9,10000
434790,2014-01-01,"badulla","LKA","Sri Lanka","LK.BD",20140101,56,6.983,81.05,667,99999,20140101,69.1,65.3,9999.9,927.5,5.3,2.3,7,999.9,72,63,0.28,999.9,10000
434790,2014-02-01,"badulla","LKA","Sri Lanka","LK.BD",20140201,43,6.983,81.05,667,99999,20140201,72.5,67,9999.9,927.9,8.4,3.3,8,999.9,78,66,0.13,999.9,110000
434790,2014-03-01,"badulla","LKA","Sri Lanka","LK.BD",20140301,36,6.983,81.05,667,99999,20140301,75.4,65.4,9999.9,926.7,11.8,4,6,999.9,79,66,0,999.9,0
434790,2014-04-01,"badulla","LKA","Sri Lanka","LK.BD",20140401,12,6.983,81.05,667,99999,20140401,76,62.7,9999.9,925.1,8.5,1.1,2.9,999.9,85,59,0,999.9,0
434790,2014-05-01,"badulla","LKA","Sri Lanka","LK.BD",20140501,56,6.983,81.05,667,99999,20140501,75.8,69.7,9999.9,925.1,8.1,0.8,2.9,999.9,85,66,0.26,999.9,10010
434790,2014-06-01,"badulla","LKA","Sri Lanka","LK.BD",20140601,90,6.983,81.05,667,99999,20140601,78.5,68.8,9999.9,922.5,8.3,1,1.9,999.9,87,65,0,999.9,0
434790,2014-07-01,"badulla","LKA","Sri Lanka","LK.BD",20140701,79,6.983,81.05,667,99999,20140701,77.2,68.3,9999.9,924.9,11.4,1.8,5.1,999.9,87,67,0,999.9,0
434790,2014-08-01,"badulla","LKA","Sri Lanka","LK.BD",20140801,84,6.983,81.05,667,99999,20140801,80.6,67.2,9999.9,924.1,12.1,2.8,6,999.9,85,65,0,999.9,0
434790,2014-09-01,"badulla","LKA","Sri Lanka","LK.BD",20140901,76,6.983,81.05,667,99999,20140901,78.1,64.3,9999.9,923.2,10.1,2.6,4.1,999.9,88,65,0,999.9,0
434790,2014-10-01,"badulla","LKA","Sri Lanka","LK.BD",20141001,129,6.983,81.05,667,99999,20141001,75,69.5,9999.9,926.4,10.4,2.2,7,999.9,83,68,0.19,999.9,10010
434790,2014-11-01,"badulla","LKA","Sri Lanka","LK.BD",20141101,221,6.983,81.05,667,99999,20141101,75.5,67.2,9999.9,926,10.9,1.7,5.1,999.9,80,62,0.01,999.9,10000
434790,2014-12-01,"badulla","LKA","Sri Lanka","LK.BD",20141201,231,6.983,81.05,667,99999,20141201,74.2,69.9,9999.9,924.1,12.4,1,5.1,999.9,83,67,0,999.9,0
434790,2015-01-01,"badulla","LKA","Sri Lanka","LK.BD",20150101,195,6.983,81.05,667,99999,20150101,74.4,69.4,9999.9,925.5,11.4,1,2.9,999.9,80,65,0,999.9,0
434790,2015-02-01,"badulla","LKA","Sri Lanka","LK.BD",20150201,60,6.983,81.05,667,99999,20150201,72.9,65.6,9999.9,928.5,12.4,1.8,5.1,999.9,78,65,0,999.9,0
434790,2015-03-01,"badulla","LKA","Sri Lanka","LK.BD",20150301,30,6.983,81.05,667,99999,20150301,73.7,68,9999.9,926.6,11.4,1.8,4.1,999.9,83,62,0.06,999.9,10010
434790,2015-04-01,"badulla","LKA","Sri Lanka","LK.BD",20150401,31,6.983,81.05,667,99999,20150401,75.3,69.8,9999.9,926.6,8.2,1.3,4.1,999.9,85,65,0.61,999.9,10010
434790,2015-05-01,"badulla","LKA","Sri Lanka","LK.BD",20150501,22,6.983,81.05,667,99999,20150501,79.3,69.9,9999.9,926.8,12.4,1.5,2.9,999.9,83,64,0.18,999.9,0
434790,2015-06-01,"badulla","LKA","Sri Lanka","LK.BD",20150601,30,6.983,81.05,667,99999,20150601,77.6,71,9999.9,923.6,8.5,3.7,12,999.9,85,66,0.46,999.9,10010
434790,2015-07-01,"badulla","LKA","Sri Lanka","LK.BD",20150701,33,6.983,81.05,667,99999,20150701,79.2,69.2,9999.9,926.9,12.4,4,6,999.9,85,65,0,999.9,10000
434790,2015-08-01,"badulla","LKA","Sri Lanka","LK.BD",20150801,19,6.983,81.05,667,99999,20150801,80.6,65.3,9999.9,926,12.4,2.5,5.1,999.9,87,61,0,999.9,0
434790,2015-09-01,"badulla","LKA","Sri Lanka","LK.BD",20150901,10,6.983,81.05,667,99999,20150901,81.5,67.4,9999.9,924.4,12.4,2.5,4.1,999.9,90,63,0.01,999.9,0
434790,2015-10-01,"badulla","LKA","Sri Lanka","LK.BD",20151001,35,6.983,81.05,667,99999,20151001,77.1,70.1,9999.9,926.6,10.9,1.2,2.9,999.9,83,67,0.03,999.9,10010
434790,2015-11-01,"badulla","LKA","Sri Lanka","LK.BD",20151101,54,6.983,81.05,667,99999,20151101,79.6,69.8,9999.9,926.6,12.4,2.2,7,999.9,86,66,0.02,999.9,10
434790,2015-12-01,"badulla","LKA","Sri Lanka","LK.BD",20151201,47,6.983,81.05,667,99999,20151201,75.8,70.5,9999.9,925.9,10.1,0.7,1.9,999.9,82,67,0.11,999.9,10000
434790,2016-01-01,"badulla","LKA","Sri Lanka","LK.BD",20160101,85,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-02-01,"badulla","LKA","Sri Lanka","LK.BD",20160201,40,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-03-01,"badulla","LKA","Sri Lanka","LK.BD",20160301,55,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-04-01,"badulla","LKA","Sri Lanka","LK.BD",20160401,43,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-05-01,"badulla","LKA","Sri Lanka","LK.BD",20160501,32,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-06-01,"badulla","LKA","Sri Lanka","LK.BD",20160601,107,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-07-01,"badulla","LKA","Sri Lanka","LK.BD",20160701,169,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-08-01,"badulla","LKA","Sri Lanka","LK.BD",20160801,68,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434790,2016-09-01,"badulla","LKA","Sri Lanka","LK.BD",20160901,126,6.983,81.05,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434860,2010-01-01,"ratnapura","LKA","Sri Lanka","LK.RN",20100101,93,6.683,80.4,88,99999,20100101,79.7,73.2,1009,999.6,5.5,1.7,4.1,999.9,90,72,0,999.9,100000
434860,2010-02-01,"ratnapura","LKA","Sri Lanka","LK.RN",20100201,141,6.683,80.4,88,99999,20100201,77.5,74.4,1011.7,1002.3,3.3,2.2,6,999.9,89,73,0.07,999.9,110010
