"admin_lvl1_name" "date" "USAF" "country_iso2_id" "country_name" "admin_lvl1_id" "period_date" "dengue_total_cases" "LAT" "LON" "ELEV(M)" "wban" "yearmoda" "temp" "dewp" "slp" "stp" "visib" "wdsp" "mxspd" "gust" "max" "min" "prcp" "sndp" "frshtt" "predicted"
"312" "batticaloa" "2015-09-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20150901 8 7.706 81.679 6.1 99999 20150901 85.3 76.3 1007.8 1007.5 12.4 3.4 15 999.9 90 77 0 999.9 0 28.192041947697
"313" "batticaloa" "2015-10-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20151001 31 7.706 81.679 6.1 99999 20151001 83.1 76.3 1010.7 1010.4 12.4 3 7 999.9 87 75 0.49 999.9 0 35.2673294713797
"314" "batticaloa" "2015-11-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20151101 40 7.706 81.679 6.1 99999 20151101 80.7 77.1 1010.7 1010.5 12.4 0.4 1.9 999.9 86 76 0.39 999.9 10 62.5127409055633
"315" "batticaloa" "2015-12-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20151201 75 7.706 81.679 6.1 99999 20151201 78.6 76.5 1009.8 1009.5 11.7 0.6 1.9 999.9 82 75 0.11 999.9 10000 62.5405076613289
"316" "batticaloa" "2016-01-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160101 124 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"317" "batticaloa" "2016-02-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160201 65 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"318" "batticaloa" "2016-03-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160301 34 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"319" "batticaloa" "2016-04-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160401 31 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"320" "batticaloa" "2016-05-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160501 20 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"321" "batticaloa" "2016-06-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160601 43 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"322" "batticaloa" "2016-07-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160701 69 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"323" "batticaloa" "2016-08-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160801 38 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"324" "batticaloa" "2016-09-01" 434360 "LKA" "Sri Lanka" "LK.BC" 20160901 31 7.706 81.679 6.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"325" "colombo" "2010-01-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100101 584 6.9 79.867 7 99999 20100101 80.8 70 1009.4 1008.2 12.4 3 7 999.9 89 73 0 999.9 0 NA
"326" "colombo" "2010-02-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100201 606 6.9 79.867 7 99999 20100201 81.3 74.5 1011.8 1010.6 9.8 1.7 4.1 999.9 88 77 0.03 999.9 10000 NA
"327" "colombo" "2010-03-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100301 294 6.9 79.867 7 99999 20100301 84 74 1011.5 1010.3 12.4 1.9 5.1 999.9 88 77 0 999.9 0 NA
"328" "colombo" "2010-04-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100401 224 6.9 79.867 7 99999 20100401 84.5 78.3 1009.4 1008.2 12.4 1.8 5.1 999.9 90 77 0.68 999.9 10000 NA
"329" "colombo" "2010-05-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100501 296 6.9 79.867 7 99999 20100501 83.2 76.8 1009.5 1008.3 12.4 1.6 4.1 999.9 89.4 75 2.33 999.9 10 NA
"330" "colombo" "2010-06-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100601 700 6.9 79.867 7 99999 20100601 84.9 77.6 1008.9 1007.7 12.4 2.9 4.1 999.9 89 80.2 0 999.9 0 NA
"331" "colombo" "2010-07-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100701 1530 6.9 79.867 7 99999 20100701 79.5 74.8 1008.1 1006.9 11.3 4.5 8 999.9 85 76.6 0.17 999.9 10000 NA
"332" "colombo" "2010-08-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100801 881 6.9 79.867 7 99999 20100801 82.3 75.2 1009.7 1008.5 12.4 3 6 999.9 86 79 0 999.9 0 NA
"333" "colombo" "2010-09-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20100901 312 6.9 79.867 7 99999 20100901 81.5 74.6 1009.7 1008.5 12.4 2.5 4.1 999.9 85 79 0 999.9 0 NA
"334" "colombo" "2010-10-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20101001 267 6.9 79.867 7 99999 20101001 80.2 75.1 1006 1004.9 11.7 2 5.1 999.9 86 74 0.18 999.9 10010 NA
"335" "colombo" "2010-11-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20101101 97 6.9 79.867 7 99999 20101101 82.5 75.3 1007.8 1006.6 12 2.8 6 999.9 86 78 0.28 999.9 0 NA
"336" "colombo" "2010-12-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20101201 146 6.9 79.867 7 99999 20101201 77.1 74.3 1006.9 1005.7 10.3 1.2 4.1 999.9 82 73.9 0.28 999.9 10000 NA
"337" "colombo" "2011-01-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110101 309 6.9 79.867 7 99999 20110101 79.6 73.1 1007.2 1006 12.4 2.7 4.1 999.9 85 73 0 999.9 0 NA
"338" "colombo" "2011-02-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110201 392 6.9 79.867 7 99999 20110201 77.6 72.3 1009.4 1008.2 12 3.5 6 999.9 84 73.4 1.61 999.9 10000 NA
"339" "colombo" "2011-03-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110301 340 6.9 79.867 7 99999 20110301 82.8 70.1 1009.2 1007.8 12.4 2.9 8 999.9 92 76 0 999.9 0 NA
"340" "colombo" "2011-04-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110401 528 6.9 79.867 7 99999 20110401 83.7 75.5 1009.7 1008.5 12.4 1.7 4.1 999.9 88 77 0 999.9 0 NA
"341" "colombo" "2011-05-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110501 698 6.9 79.867 7 99999 20110501 84.2 77.8 1008.6 1007.4 11.9 4.4 8 999.9 88 81 0.04 999.9 10000 NA
"342" "colombo" "2011-06-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110601 1610 6.9 79.867 7 99999 20110601 80.7 76.7 1008.8 1007.6 10.6 3.4 7 999.9 87 77 1.31 999.9 10000 NA
"343" "colombo" "2011-07-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110701 2085 6.9 79.867 7 99999 20110701 83.3 75.9 1008.1 1005.8 12.4 2.7 6 999.9 87 80.6 0 999.9 0 NA
"344" "colombo" "2011-08-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110801 824 6.9 79.867 7 99999 20110801 82.7 76 1007.8 1006.7 12.4 3.5 6 999.9 86 80.6 0 999.9 0 NA
"345" "colombo" "2011-09-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20110901 863 6.9 79.867 7 99999 20110901 81.8 75.7 1007.9 1006.7 12.3 3.1 4.1 999.9 86 78.4 0.22 999.9 10010 NA
"346" "colombo" "2011-10-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20111001 599 6.9 79.867 7 99999 20111001 83.6 74.5 1009.3 1008.2 12.4 4 5.1 999.9 88 80.8 0 999.9 0 NA
"347" "colombo" "2011-11-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20111101 536 6.9 79.867 7 99999 20111101 77.9 75.8 1008.8 1007.6 10.3 0.5 1.9 999.9 82 74.7 1.59 999.9 10000 NA
"348" "colombo" "2011-12-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20111201 1339 6.9 79.867 7 99999 20111201 80.4 74.9 1008.8 1007.6 11.7 1.9 5.1 999.9 87 74 1.04 999.9 10 NA
"349" "colombo" "2012-01-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120101 1066 6.9 79.867 7 99999 20120101 78.1 68.6 1010.6 1009.4 11.7 2 5.1 999.9 86 71 0 999.9 0 1009.00573332216
"350" "colombo" "2012-02-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120201 744 6.9 79.867 7 99999 20120201 82.2 67.2 1009.7 1008.5 12.4 4.3 8 999.9 92 72 0 999.9 0 731.013049458334
"351" "colombo" "2012-03-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120301 630 6.9 79.867 7 99999 20120301 82 75.1 1007.4 1006.2 12.4 2.2 6 999.9 88 75.7 0 999.9 10 695.188240229491
"352" "colombo" "2012-04-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120401 412 6.9 79.867 7 99999 20120401 81.9 76 1010.1 1008.9 11.7 2.5 6 999.9 89 75 0.81 999.9 10010 631.131657556164
"353" "colombo" "2012-05-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120501 583 6.9 79.867 7 99999 20120501 83.7 75.6 1008.5 1007.3 12.4 2.2 4.1 999.9 88 78.1 1.74 999.9 0 489.577704802143
"354" "colombo" "2012-06-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120601 1251 6.9 79.867 7 99999 20120601 85 78.1 1007.2 1006 12.4 3.4 7 999.9 88 82 0 999.9 0 1530.8851605795
"355" "colombo" "2012-07-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120701 1314 6.9 79.867 7 99999 20120701 81.3 75.7 1006.7 1005.5 12 1.4 6 999.9 85 76 0.09 999.9 10010 1835.42645485469
"356" "colombo" "2012-08-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120801 1231 6.9 79.867 7 99999 20120801 83.3 75.4 1010.5 1009.3 12.4 2.4 2.9 999.9 87 79 0 999.9 0 261.58933133941
"357" "colombo" "2012-09-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20120901 525 6.9 79.867 7 99999 20120901 81.2 75.8 1008.6 1007.4 12.1 1.6 4.1 999.9 87 75 0.61 999.9 10010 1033.62116795711
"358" "colombo" "2012-10-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20121001 726 6.9 79.867 7 99999 20121001 82.2 76 1010.1 1008.9 12.4 1.1 2.9 999.9 86 77 0 999.9 0 254.770443240792
"359" "colombo" "2012-11-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20121101 853 6.9 79.867 7 99999 20121101 76.3 75 1008.8 1007.9 10 1.9 7 999.9 79 73 0.57 999.9 10000 1108.43158260891
"360" "colombo" "2012-12-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20121201 682 6.9 79.867 7 99999 20121201 80.7 68.7 1009.6 1008.4 12.4 3.4 6 999.9 89 73 0 999.9 0 584.200492318463
"361" "colombo" "2013-01-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130101 757 6.9 79.867 7 99999 20130101 82.1 72.4 1009.2 1008 12.4 2.6 4.1 999.9 90 75 0 999.9 0 786.065868149371
"362" "colombo" "2013-02-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130201 845 6.9 79.867 7 99999 20130201 81.5 70.6 1011.1 1009.9 12.4 4.9 8 999.9 92 73 0 999.9 0 702.202468530883
"363" "colombo" "2013-03-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130301 791 6.9 79.867 7 99999 20130301 82 73.5 1009.4 1008.2 12.4 3 6 999.9 89 75 0 999.9 0 829.275944270677
"364" "colombo" "2013-04-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130401 610 6.9 79.867 7 99999 20130401 84.3 77.5 1009.4 1008.2 12.4 1.5 5.1 999.9 90 74 0 999.9 0 699.674390328885
"365" "colombo" "2013-05-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130501 748 6.9 79.867 7 99999 20130501 83 77.2 1007.2 1006.7 12.1 2.5 7 999.9 90 77.4 0.08 999.9 10010 658.57250640047
"366" "colombo" "2013-06-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130601 830 6.9 79.867 7 99999 20130601 79.8 76.8 1007.8 1006.6 11 1.6 5.1 999.9 86 76 0.09 999.9 10010 933.57928755296
"367" "colombo" "2013-07-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130701 1168 6.9 79.867 7 99999 20130701 81.3 75.7 1008.8 1007.5 12.4 3.3 8 999.9 85 77 0.05 999.9 10000 804.714954497842
"368" "colombo" "2013-08-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130801 1298 6.9 79.867 7 99999 20130801 82.7 77.4 1008.5 1007.3 12.4 2.7 4.1 999.9 86 76.8 0.05 999.9 10000 1142.91744308697
"369" "colombo" "2013-09-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20130901 685 6.9 79.867 7 99999 20130901 81.9 76.4 1009 1007.9 12.4 3.2 6 999.9 86 77 0.09 999.9 0 759.552363949576
"370" "colombo" "2013-10-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20131001 619 6.9 79.867 7 99999 20131001 83.1 75.7 1007.4 1006.8 12.4 3.6 6 999.9 88 78 0.2 999.9 0 687.845518047735
"371" "colombo" "2013-11-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20131101 1173 6.9 79.867 7 99999 20131101 80.7 75.5 1009.9 1008.7 12.4 1.4 4.1 999.9 88 74 0.32 999.9 10 721.927691693184
"372" "colombo" "2013-12-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20131201 1259 6.9 79.867 7 99999 20131201 78.8 73.3 1010.3 1009.1 12.4 2.3 5.1 999.9 86 73 2.39 999.9 10000 999.351555324394
"373" "colombo" "2014-01-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140101 1346 6.9 79.867 7 99999 20140101 82.1 68.8 1010.3 1009.1 12.4 4.5 6 999.9 91.8 75 0 999.9 0 916.765380356996
"374" "colombo" "2014-02-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140201 684 6.9 79.867 7 99999 20140201 83.4 72.2 1010.1 1008.9 12.9 3.7 7 999.9 94.8 75 0 999.9 0 1183.83757079708
"375" "colombo" "2014-03-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140301 488 6.9 79.867 7 99999 20140301 83.1 74.3 1010.1 1008.9 12.4 1.7 2.9 999.9 88.7 76 0 999.9 0 577.539831895009
"376" "colombo" "2014-04-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140401 539 6.9 79.867 7 99999 20140401 84.6 75.8 1008.3 1007.1 12.4 3.9 6 999.9 90 77 0 999.9 0 745.765783818867
"377" "colombo" "2014-05-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140501 1744 6.9 79.867 7 99999 20140501 82.4 76.6 1008.1 1006.9 12.4 2.1 6 999.9 86.2 77 0 999.9 0 628.437913882079
"378" "colombo" "2014-06-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140601 2289 6.9 79.867 7 99999 20140601 83.4 78.9 1006.2 1005.1 10.2 4.2 8.9 999.9 88 79.7 0 999.9 10010 1519.7573212167
"379" "colombo" "2014-07-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140701 1859 6.9 79.867 7 99999 20140701 81.8 76.7 1010 1008.8 12.4 4.9 7 999.9 85.5 75 1.22 999.9 0 1668.01952901616
"380" "colombo" "2014-08-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140801 1104 6.9 79.867 7 99999 20140801 81 76.1 1009.2 1008.1 10.9 4 8.9 999.9 88 76.6 0.01 999.9 10010 1152.59290607073
"381" "colombo" "2014-09-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20140901 706 6.9 79.867 7 99999 20140901 82.7 75.2 1008 1006.9 12.1 4 6 999.9 88 77.5 0 999.9 10000 887.940849971642
"382" "colombo" "2014-10-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20141001 1089 6.9 79.867 7 99999 20141001 79.4 75.4 1010.3 1009 10.9 1.4 6 999.9 87.8 74 0.89 999.9 10010 681.737771651498
"383" "colombo" "2014-11-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20141101 1448 6.9 79.867 7 99999 20141101 81.6 74.4 1010.1 1008.9 10.3 1.7 5.1 999.9 87.4 74 0.02 999.9 10000 1290.82857522304
"384" "colombo" "2014-12-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20141201 1415 6.9 79.867 7 99999 20141201 78.9 74.9 1007.7 1006.5 9.8 2.2 4.1 999.9 86.4 73 0.01 999.9 10010 1480.33977270118
"385" "colombo" "2015-01-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150101 1802 6.9 79.867 7 99999 20150101 80.6 74.8 1009.7 1008.5 12.4 2.4 6 999.9 86 75.4 0.27 999.9 0 1447.80255242612
"386" "colombo" "2015-02-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150201 1101 6.9 79.867 7 99999 20150201 80.6 71.9 1012 1010.8 12.4 4.6 8 999.9 86.4 74 0 999.9 0 1549.75976006536
"387" "colombo" "2015-03-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150301 537 6.9 79.867 7 99999 20150301 83.1 73.4 1010.6 1009.4 12.4 3.7 8 999.9 89 75 0.01 999.9 10 1007.74469155528
"388" "colombo" "2015-04-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150401 317 6.9 79.867 7 99999 20150401 80.4 75.5 1010 1008.8 11 1.7 5.1 999.9 88 76.3 0.33 999.9 10010 507.983748371148
"389" "colombo" "2015-05-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150501 515 6.9 79.867 7 99999 20150501 82.9 75 1010 1008.8 12.4 1.9 5.1 999.9 90 77 0 999.9 0 720.742041177015
"390" "colombo" "2015-06-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150601 515 6.9 79.867 7 99999 20150601 83.4 76.7 1007.9 1006.7 12 4.1 9.9 999.9 89 78 0.37 999.9 10010 726.41394429026
"391" "colombo" "2015-07-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150701 907 6.9 79.867 7 99999 20150701 83.2 77.7 1011.6 1010.4 12.5 1.9 2.9 999.9 88 77 0.26 999.9 10000 814.786290900694
"392" "colombo" "2015-08-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150801 711 6.9 79.867 7 99999 20150801 84.3 75.8 1011.1 1009.9 12.4 3.4 5.1 999.9 89 79 0 999.9 0 1133.95905457244
"393" "colombo" "2015-09-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20150901 401 6.9 79.867 7 99999 20150901 84.3 77.3 1009 1007.8 12.4 3.2 6 999.9 89 79 0 999.9 10000 571.259064093564
"394" "colombo" "2015-10-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20151001 769 6.9 79.867 7 99999 20151001 81.3 75.7 1011.2 1010 11.4 2.4 4.1 999.9 86.7 74 1.07 999.9 10010 538.049667851469
"395" "colombo" "2015-11-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20151101 985 6.9 79.867 7 99999 20151101 79.9 75.9 1010.7 1009.5 11.1 2.3 7 999.9 86 75 0.46 999.9 10000 716.557532404962
"396" "colombo" "2015-12-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20151201 1321 6.9 79.867 7 99999 20151201 79.9 75.9 1009.3 1008.1 11.5 2 6 999.9 88 75 3.22 999.9 10000 1010.54302626436
"397" "colombo" "2016-01-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160101 2184 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"398" "colombo" "2016-02-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160201 1569 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"399" "colombo" "2016-03-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160301 1016 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"400" "colombo" "2016-04-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160401 942 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"401" "colombo" "2016-05-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160501 693 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"402" "colombo" "2016-06-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160601 1459 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"403" "colombo" "2016-07-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160701 3163 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"404" "colombo" "2016-08-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160801 1478 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"405" "colombo" "2016-09-01" 434660 "LKA" "Sri Lanka" "LK.CO" 20160901 939 6.9 79.867 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"406" "galle" "2010-01-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100101 36 6.033 80.217 13 99999 20100101 80.9 76 1009.8 1008.2 7.8 999.9 999.9 999.9 84 74 0 999.9 0 NA
"407" "galle" "2010-02-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100201 79 6.033 80.217 13 99999 20100201 78.4 75.2 1012.4 1010.8 6.8 999.9 999.9 999.9 84 75.2 0.69 999.9 10010 NA
"408" "galle" "2010-03-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100301 86 6.033 80.217 13 99999 20100301 83.7 72.4 1012.2 1010.6 9.9 999.9 999.9 999.9 91 74 0 999.9 0 NA
"409" "galle" "2010-04-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100401 115 6.033 80.217 13 99999 20100401 85.4 78.2 1010.1 1008.5 9.2 999.9 999.9 999.9 88 77 0.04 999.9 10000 NA
"410" "galle" "2010-05-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100501 83 6.033 80.217 13 99999 20100501 84.3 78.2 1009.9 1008.3 10 999.9 999.9 999.9 88 77 0 999.9 0 NA
"411" "galle" "2010-06-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100601 145 6.033 80.217 13 99999 20100601 83.7 79.3 1009.7 1008.1 6.2 999.9 999.9 999.9 87 79 0 999.9 0 NA
"412" "galle" "2010-07-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100701 228 6.033 80.217 13 99999 20100701 80.2 76.7 1008.5 1006.9 6.7 999.9 999.9 999.9 83 77 0.11 999.9 10000 NA
"413" "galle" "2010-08-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100801 169 6.033 80.217 13 99999 20100801 81 76.1 1010.4 1008.8 11.8 999.9 999.9 999.9 82 77 0 999.9 0 NA
"414" "galle" "2010-09-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20100901 105 6.033 80.217 13 99999 20100901 79.6 75.4 1010.1 1008.5 8.9 999.9 999.9 999.9 82 77 0 999.9 0 NA
"415" "galle" "2010-10-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20101001 49 6.033 80.217 13 99999 20101001 80.6 75.9 1006.9 1005.3 8.4 999.9 999.9 999.9 85 75.2 0 999.9 10000 NA
"416" "galle" "2010-11-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20101101 11 6.033 80.217 13 99999 20101101 82.4 76.5 1008.4 1006.8 8.5 999.9 999.9 999.9 84 77 0.06 999.9 10000 NA
"417" "galle" "2010-12-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20101201 7 6.033 80.217 13 99999 20101201 79.5 75.8 1007.3 1005.7 7.5 999.9 999.9 999.9 85 75 2.34 999.9 10000 NA
"418" "galle" "2011-01-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110101 7 6.033 80.217 13 99999 20110101 79.5 74.7 1007.6 1006 8.2 999.9 999.9 999.9 83 75 0.12 999.9 10000 NA
"419" "galle" "2011-02-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110201 19 6.033 80.217 13 99999 20110201 77.2 74.5 1009.9 1008.3 6.2 999.9 999.9 999.9 81 73 0.35 999.9 10000 NA
"420" "galle" "2011-03-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110301 30 6.033 80.217 13 99999 20110301 79.9 75 1009.3 1007.7 10.6 999.9 999.9 999.9 84 74 0 999.9 10010 NA
"421" "galle" "2011-04-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110401 57 6.033 80.217 13 99999 20110401 83 77 1010.8 1009.2 9.2 999.9 999.9 999.9 86 75 0 999.9 0 NA
"422" "galle" "2011-05-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110501 98 6.033 80.217 13 99999 20110501 83.1 78.2 1009.3 1007.7 9.2 999.9 999.9 999.9 86 80.6 0 999.9 10 NA
"423" "galle" "2011-06-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110601 112 6.033 80.217 13 99999 20110601 80.9 77.6 1009.5 1007.9 10.9 999.9 999.9 999.9 84 73 2.02 999.9 10000 NA
"424" "galle" "2011-07-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110701 168 6.033 80.217 13 99999 20110701 81.1 76.9 1008.8 1007.1 9 999.9 999.9 999.9 84 79 0.08 999.9 0 NA
"425" "galle" "2011-08-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110801 100 6.033 80.217 13 99999 20110801 81.4 77.5 1008.7 1007.1 11.5 999.9 999.9 999.9 84 79 0 999.9 0 NA
"426" "galle" "2011-09-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20110901 96 6.033 80.217 13 99999 20110901 82.1 76.6 1008.4 1006.8 8.9 999.9 999.9 999.9 86 75 0.02 999.9 10000 NA
"427" "galle" "2011-10-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20111001 50 6.033 80.217 13 99999 20111001 83.2 76.2 1010.1 1008.5 9.3 999.9 999.9 999.9 86 81.7 0 999.9 0 NA
"428" "galle" "2011-11-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20111101 49 6.033 80.217 13 99999 20111101 79.7 76.1 1009.6 1007.7 7.5 999.9 999.9 999.9 84 75.9 0.02 999.9 10010 NA
"429" "galle" "2011-12-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20111201 93 6.033 80.217 13 99999 20111201 81.4 74.4 1009.5 1007.9 9.2 999.9 999.9 999.9 90 74 0.96 999.9 0 NA
"430" "galle" "2012-01-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20120101 105 6.033 80.217 13 99999 20120101 78.4 70.3 1011.4 1009.9 11.7 999.9 999.9 999.9 85 70 0 999.9 0 104.162102129467
"431" "galle" "2012-02-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20120201 105 6.033 80.217 13 99999 20120201 81 74 1010.5 1008.9 9.3 999.9 999.9 999.9 86 73 0 999.9 0 100.248790263006
"432" "galle" "2012-03-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20120301 161 6.033 80.217 13 99999 20120301 82.3 76.1 1007.9 1006.4 9.3 999.9 999.9 999.9 89 77 0 999.9 10 96.2076577839128
"433" "galle" "2012-04-01" 434950 "LKA" "Sri Lanka" "LK.GL" 20120401 90 6.033 80.217 13 99999 20120401 84.7 75.5 1010.7 1008 9.3 999.9 999.9 999.9 91 77 0 999.9 0 153.06874535595
