country_iso2_id,country_name,admin_lvl1_id,admin_lvl1_name,period_date,dengue_total_cases
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20140501,25
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20140601,60
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20140701,39
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20140801,34
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20140901,18
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20141001,29
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20141101,16
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20141201,35
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150101,38
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150201,26
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150301,13
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150401,5
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150501,8
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150601,8
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150701,15
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150801,5
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20150901,6
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20151001,15
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20151101,14
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20151201,27
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160101,44
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160201,22
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160301,20
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160401,31
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160501,18
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160601,38
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160701,110
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160801,51
LKA,Sri Lanka,LK.NW,Nuwara Eliya,20160901,25
LKA,Sri Lanka,LK.GL,Galle,20100101,36
LKA,Sri Lanka,LK.GL,Galle,20100201,79
LKA,Sri Lanka,LK.GL,Galle,20100301,86
LKA,Sri Lanka,LK.GL,Galle,20100401,115
LKA,Sri Lanka,LK.GL,Galle,20100501,83
LKA,Sri Lanka,LK.GL,Galle,20100601,145
LKA,Sri Lanka,LK.GL,Galle,20100701,228
LKA,Sri Lanka,LK.GL,Galle,20100801,169
LKA,Sri Lanka,LK.GL,Galle,20100901,105
LKA,Sri Lanka,LK.GL,Galle,20101001,49
LKA,Sri Lanka,LK.GL,Galle,20101101,11
LKA,Sri Lanka,LK.GL,Galle,20101201,7
LKA,Sri Lanka,LK.GL,Galle,20110101,7
LKA,Sri Lanka,LK.GL,Galle,20110201,19
LKA,Sri Lanka,LK.GL,Galle,20110301,30
LKA,Sri Lanka,LK.GL,Galle,20110401,57
LKA,Sri Lanka,LK.GL,Galle,20110501,98
LKA,Sri Lanka,LK.GL,Galle,20110601,112
LKA,Sri Lanka,LK.GL,Galle,20110701,168
LKA,Sri Lanka,LK.GL,Galle,20110801,100
LKA,Sri Lanka,LK.GL,Galle,20110901,96
LKA,Sri Lanka,LK.GL,Galle,20111001,50
LKA,Sri Lanka,LK.GL,Galle,20111101,49
LKA,Sri Lanka,LK.GL,Galle,20111201,93
LKA,Sri Lanka,LK.GL,Galle,20120101,105
LKA,Sri Lanka,LK.GL,Galle,20120201,105
LKA,Sri Lanka,LK.GL,Galle,20120301,161
LKA,Sri Lanka,LK.GL,Galle,20120401,90
LKA,Sri Lanka,LK.GL,Galle,20120501,99
LKA,Sri Lanka,LK.GL,Galle,20120601,221
LKA,Sri Lanka,LK.GL,Galle,20120701,217
LKA,Sri Lanka,LK.GL,Galle,20120801,241
LKA,Sri Lanka,LK.GL,Galle,20120901,78
LKA,Sri Lanka,LK.GL,Galle,20121001,60
LKA,Sri Lanka,LK.GL,Galle,20121101,78
LKA,Sri Lanka,LK.GL,Galle,20121201,58
LKA,Sri Lanka,LK.GL,Galle,20130101,57
LKA,Sri Lanka,LK.GL,Galle,20130201,60
LKA,Sri Lanka,LK.GL,Galle,20130301,92
LKA,Sri Lanka,LK.GL,Galle,20130401,57
LKA,Sri Lanka,LK.GL,Galle,20130501,108
LKA,Sri Lanka,LK.GL,Galle,20130601,100
LKA,Sri Lanka,LK.GL,Galle,20130701,84
LKA,Sri Lanka,LK.GL,Galle,20130801,93
LKA,Sri Lanka,LK.GL,Galle,20130901,79
LKA,Sri Lanka,LK.GL,Galle,20131001,34
LKA,Sri Lanka,LK.GL,Galle,20131101,68
LKA,Sri Lanka,LK.GL,Galle,20131201,108
LKA,Sri Lanka,LK.GL,Galle,20140101,136
LKA,Sri Lanka,LK.GL,Galle,20140201,49
LKA,Sri Lanka,LK.GL,Galle,20140301,61
LKA,Sri Lanka,LK.GL,Galle,20140401,35
LKA,Sri Lanka,LK.GL,Galle,20140501,75
LKA,Sri Lanka,LK.GL,Galle,20140601,139
LKA,Sri Lanka,LK.GL,Galle,20140701,197
LKA,Sri Lanka,LK.GL,Galle,20140801,107
LKA,Sri Lanka,LK.GL,Galle,20140901,71
LKA,Sri Lanka,LK.GL,Galle,20141001,125
LKA,Sri Lanka,LK.GL,Galle,20141101,109
LKA,Sri Lanka,LK.GL,Galle,20141201,120
LKA,Sri Lanka,LK.GL,Galle,20150101,150
LKA,Sri Lanka,LK.GL,Galle,20150201,118
LKA,Sri Lanka,LK.GL,Galle,20150301,70
LKA,Sri Lanka,LK.GL,Galle,20150401,35
LKA,Sri Lanka,LK.GL,Galle,20150501,26
LKA,Sri Lanka,LK.GL,Galle,20150601,20
LKA,Sri Lanka,LK.GL,Galle,20150701,46
LKA,Sri Lanka,LK.GL,Galle,20150801,80
LKA,Sri Lanka,LK.GL,Galle,20150901,75
LKA,Sri Lanka,LK.GL,Galle,20151001,131
LKA,Sri Lanka,LK.GL,Galle,20151101,151
LKA,Sri Lanka,LK.GL,Galle,20151201,128
LKA,Sri Lanka,LK.GL,Galle,20160101,276
LKA,Sri Lanka,LK.GL,Galle,20160201,135
LKA,Sri Lanka,LK.GL,Galle,20160301,110
LKA,Sri Lanka,LK.GL,Galle,20160401,120
LKA,Sri Lanka,LK.GL,Galle,20160501,118
LKA,Sri Lanka,LK.GL,Galle,20160601,121
LKA,Sri Lanka,LK.GL,Galle,20160701,467
LKA,Sri Lanka,LK.GL,Galle,20160801,253
LKA,Sri Lanka,LK.GL,Galle,20160901,279
LKA,Sri Lanka,LK.HB,Hambantota,20100101,49
LKA,Sri Lanka,LK.HB,Hambantota,20100201,128
LKA,Sri Lanka,LK.HB,Hambantota,20100301,85
LKA,Sri Lanka,LK.HB,Hambantota,20100401,45
LKA,Sri Lanka,LK.HB,Hambantota,20100501,29
LKA,Sri Lanka,LK.HB,Hambantota,20100601,82
LKA,Sri Lanka,LK.HB,Hambantota,20100701,161
LKA,Sri Lanka,LK.HB,Hambantota,20100801,122
LKA,Sri Lanka,LK.HB,Hambantota,20100901,67
LKA,Sri Lanka,LK.HB,Hambantota,20101001,24
LKA,Sri Lanka,LK.HB,Hambantota,20101101,7
LKA,Sri Lanka,LK.HB,Hambantota,20101201,10
LKA,Sri Lanka,LK.HB,Hambantota,20110101,16
LKA,Sri Lanka,LK.HB,Hambantota,20110201,8
LKA,Sri Lanka,LK.HB,Hambantota,20110301,27
LKA,Sri Lanka,LK.HB,Hambantota,20110401,70
LKA,Sri Lanka,LK.HB,Hambantota,20110501,87
LKA,Sri Lanka,LK.HB,Hambantota,20110601,48
LKA,Sri Lanka,LK.HB,Hambantota,20110701,51
LKA,Sri Lanka,LK.HB,Hambantota,20110801,18
LKA,Sri Lanka,LK.HB,Hambantota,20110901,19
LKA,Sri Lanka,LK.HB,Hambantota,20111001,13
LKA,Sri Lanka,LK.HB,Hambantota,20111101,20
LKA,Sri Lanka,LK.HB,Hambantota,20111201,39
LKA,Sri Lanka,LK.HB,Hambantota,20120101,58
LKA,Sri Lanka,LK.HB,Hambantota,20120201,66
LKA,Sri Lanka,LK.HB,Hambantota,20120301,45
LKA,Sri Lanka,LK.HB,Hambantota,20120401,37
LKA,Sri Lanka,LK.HB,Hambantota,20120501,31
LKA,Sri Lanka,LK.HB,Hambantota,20120601,59
LKA,Sri Lanka,LK.HB,Hambantota,20120701,51
LKA,Sri Lanka,LK.HB,Hambantota,20120801,78
LKA,Sri Lanka,LK.HB,Hambantota,20120901,33
LKA,Sri Lanka,LK.HB,Hambantota,20121001,53
LKA,Sri Lanka,LK.HB,Hambantota,20121101,60
LKA,Sri Lanka,LK.HB,Hambantota,20121201,33
LKA,Sri Lanka,LK.HB,Hambantota,20130101,32
LKA,Sri Lanka,LK.HB,Hambantota,20130201,35
LKA,Sri Lanka,LK.HB,Hambantota,20130301,40
LKA,Sri Lanka,LK.HB,Hambantota,20130401,30
LKA,Sri Lanka,LK.HB,Hambantota,20130501,22
LKA,Sri Lanka,LK.HB,Hambantota,20130601,21
LKA,Sri Lanka,LK.HB,Hambantota,20130701,28
LKA,Sri Lanka,LK.HB,Hambantota,20130801,43
LKA,Sri Lanka,LK.HB,Hambantota,20130901,23
LKA,Sri Lanka,LK.HB,Hambantota,20131001,24
LKA,Sri Lanka,LK.HB,Hambantota,20131101,22
LKA,Sri Lanka,LK.HB,Hambantota,20131201,25
LKA,Sri Lanka,LK.HB,Hambantota,20140101,48
LKA,Sri Lanka,LK.HB,Hambantota,20140201,34
LKA,Sri Lanka,LK.HB,Hambantota,20140301,17
LKA,Sri Lanka,LK.HB,Hambantota,20140401,26
LKA,Sri Lanka,LK.HB,Hambantota,20140501,42
LKA,Sri Lanka,LK.HB,Hambantota,20140601,121
LKA,Sri Lanka,LK.HB,Hambantota,20140701,169
LKA,Sri Lanka,LK.HB,Hambantota,20140801,36
LKA,Sri Lanka,LK.HB,Hambantota,20140901,29
LKA,Sri Lanka,LK.HB,Hambantota,20141001,51
LKA,Sri Lanka,LK.HB,Hambantota,20141101,39
LKA,Sri Lanka,LK.HB,Hambantota,20141201,53
LKA,Sri Lanka,LK.HB,Hambantota,20150101,46
LKA,Sri Lanka,LK.HB,Hambantota,20150201,51
LKA,Sri Lanka,LK.HB,Hambantota,20150301,28
LKA,Sri Lanka,LK.HB,Hambantota,20150401,18
LKA,Sri Lanka,LK.HB,Hambantota,20150501,12
LKA,Sri Lanka,LK.HB,Hambantota,20150601,11
LKA,Sri Lanka,LK.HB,Hambantota,20150701,26
LKA,Sri Lanka,LK.HB,Hambantota,20150801,27
LKA,Sri Lanka,LK.HB,Hambantota,20150901,17
LKA,Sri Lanka,LK.HB,Hambantota,20151001,61
LKA,Sri Lanka,LK.HB,Hambantota,20151101,56
LKA,Sri Lanka,LK.HB,Hambantota,20151201,45
LKA,Sri Lanka,LK.HB,Hambantota,20160101,97
LKA,Sri Lanka,LK.HB,Hambantota,20160201,79
LKA,Sri Lanka,LK.HB,Hambantota,20160301,47
LKA,Sri Lanka,LK.HB,Hambantota,20160401,43
LKA,Sri Lanka,LK.HB,Hambantota,20160501,42
LKA,Sri Lanka,LK.HB,Hambantota,20160601,82
LKA,Sri Lanka,LK.HB,Hambantota,20160701,172
LKA,Sri Lanka,LK.HB,Hambantota,20160801,47
LKA,Sri Lanka,LK.HB,Hambantota,20160901,57
LKA,Sri Lanka,LK.MH,Matara,20100101,36
LKA,Sri Lanka,LK.MH,Matara,20100201,44
LKA,Sri Lanka,LK.MH,Matara,20100301,41
LKA,Sri Lanka,LK.MH,Matara,20100401,29
LKA,Sri Lanka,LK.MH,Matara,20100501,28
LKA,Sri Lanka,LK.MH,Matara,20100601,67
LKA,Sri Lanka,LK.MH,Matara,20100701,148
LKA,Sri Lanka,LK.MH,Matara,20100801,110
LKA,Sri Lanka,LK.MH,Matara,20100901,62
LKA,Sri Lanka,LK.MH,Matara,20101001,25
LKA,Sri Lanka,LK.MH,Matara,20101101,15
LKA,Sri Lanka,LK.MH,Matara,20101201,9
LKA,Sri Lanka,LK.MH,Matara,20110101,14
LKA,Sri Lanka,LK.MH,Matara,20110201,18
LKA,Sri Lanka,LK.MH,Matara,20110301,35
LKA,Sri Lanka,LK.MH,Matara,20110401,55
LKA,Sri Lanka,LK.MH,Matara,20110501,57
LKA,Sri Lanka,LK.MH,Matara,20110601,51
LKA,Sri Lanka,LK.MH,Matara,20110701,83
LKA,Sri Lanka,LK.MH,Matara,20110801,27
LKA,Sri Lanka,LK.MH,Matara,20110901,63
LKA,Sri Lanka,LK.MH,Matara,20111001,72
LKA,Sri Lanka,LK.MH,Matara,20111101,141
LKA,Sri Lanka,LK.MH,Matara,20111201,179
LKA,Sri Lanka,LK.MH,Matara,20120101,186
LKA,Sri Lanka,LK.MH,Matara,20120201,147
LKA,Sri Lanka,LK.MH,Matara,20120301,155
LKA,Sri Lanka,LK.MH,Matara,20120401,94
LKA,Sri Lanka,LK.MH,Matara,20120501,84
LKA,Sri Lanka,LK.MH,Matara,20120601,147
LKA,Sri Lanka,LK.MH,Matara,20120701,186
LKA,Sri Lanka,LK.MH,Matara,20120801,241
LKA,Sri Lanka,LK.MH,Matara,20120901,141
LKA,Sri Lanka,LK.MH,Matara,20121001,196
LKA,Sri Lanka,LK.MH,Matara,20121101,158
LKA,Sri Lanka,LK.MH,Matara,20121201,100
LKA,Sri Lanka,LK.MH,Matara,20130101,48
LKA,Sri Lanka,LK.MH,Matara,20130201,75
LKA,Sri Lanka,LK.MH,Matara,20130301,65
LKA,Sri Lanka,LK.MH,Matara,20130401,28
LKA,Sri Lanka,LK.MH,Matara,20130501,36
LKA,Sri Lanka,LK.MH,Matara,20130601,31
LKA,Sri Lanka,LK.MH,Matara,20130701,54
LKA,Sri Lanka,LK.MH,Matara,20130801,34
LKA,Sri Lanka,LK.MH,Matara,20130901,27
LKA,Sri Lanka,LK.MH,Matara,20131001,19
LKA,Sri Lanka,LK.MH,Matara,20131101,32
LKA,Sri Lanka,LK.MH,Matara,20131201,37
LKA,Sri Lanka,LK.MH,Matara,20140101,50
LKA,Sri Lanka,LK.MH,Matara,20140201,31
LKA,Sri Lanka,LK.MH,Matara,20140301,11
LKA,Sri Lanka,LK.MH,Matara,20140401,13
LKA,Sri Lanka,LK.MH,Matara,20140501,22
LKA,Sri Lanka,LK.MH,Matara,20140601,63
LKA,Sri Lanka,LK.MH,Matara,20140701,112
LKA,Sri Lanka,LK.MH,Matara,20140801,82
LKA,Sri Lanka,LK.MH,Matara,20140901,93
LKA,Sri Lanka,LK.MH,Matara,20141001,130
LKA,Sri Lanka,LK.MH,Matara,20141101,71
LKA,Sri Lanka,LK.MH,Matara,20141201,70
LKA,Sri Lanka,LK.MH,Matara,20150101,81
LKA,Sri Lanka,LK.MH,Matara,20150201,46
LKA,Sri Lanka,LK.MH,Matara,20150301,41
LKA,Sri Lanka,LK.MH,Matara,20150401,28
LKA,Sri Lanka,LK.MH,Matara,20150501,25
LKA,Sri Lanka,LK.MH,Matara,20150601,12
LKA,Sri Lanka,LK.MH,Matara,20150701,21
LKA,Sri Lanka,LK.MH,Matara,20150801,24
LKA,Sri Lanka,LK.MH,Matara,20150901,24
LKA,Sri Lanka,LK.MH,Matara,20151001,72
LKA,Sri Lanka,LK.MH,Matara,20151101,43
LKA,Sri Lanka,LK.MH,Matara,20151201,42
LKA,Sri Lanka,LK.MH,Matara,20160101,139
LKA,Sri Lanka,LK.MH,Matara,20160201,92
LKA,Sri Lanka,LK.MH,Matara,20160301,43
LKA,Sri Lanka,LK.MH,Matara,20160401,56
LKA,Sri Lanka,LK.MH,Matara,20160501,35
LKA,Sri Lanka,LK.MH,Matara,20160601,119
LKA,Sri Lanka,LK.MH,Matara,20160701,280
LKA,Sri Lanka,LK.MH,Matara,20160801,144
LKA,Sri Lanka,LK.MH,Matara,20160901,115
LKA,Sri Lanka,LK.JA,Jaffna,20100101,858
LKA,Sri Lanka,LK.JA,Jaffna,20100201,878
LKA,Sri Lanka,LK.JA,Jaffna,20100301,170
LKA,Sri Lanka,LK.JA,Jaffna,20100401,145
LKA,Sri Lanka,LK.JA,Jaffna,20100501,82
LKA,Sri Lanka,LK.JA,Jaffna,20100601,237
LKA,Sri Lanka,LK.JA,Jaffna,20100701,236
LKA,Sri Lanka,LK.JA,Jaffna,20100801,96
LKA,Sri Lanka,LK.JA,Jaffna,20100901,40
LKA,Sri Lanka,LK.JA,Jaffna,20101001,78
LKA,Sri Lanka,LK.JA,Jaffna,20101101,79
LKA,Sri Lanka,LK.JA,Jaffna,20101201,121
LKA,Sri Lanka,LK.JA,Jaffna,20110101,58
LKA,Sri Lanka,LK.JA,Jaffna,20110201,34
LKA,Sri Lanka,LK.JA,Jaffna,20110301,24
LKA,Sri Lanka,LK.JA,Jaffna,20110401,20
LKA,Sri Lanka,LK.JA,Jaffna,20110501,10
LKA,Sri Lanka,LK.JA,Jaffna,20110601,16
LKA,Sri Lanka,LK.JA,Jaffna,20110701,35
LKA,Sri Lanka,LK.JA,Jaffna,20110801,33
LKA,Sri Lanka,LK.JA,Jaffna,20110901,46
LKA,Sri Lanka,LK.JA,Jaffna,20111001,19
LKA,Sri Lanka,LK.JA,Jaffna,20111101,34
LKA,Sri Lanka,LK.JA,Jaffna,20111201,71
LKA,Sri Lanka,LK.JA,Jaffna,20120101,91
LKA,Sri Lanka,LK.JA,Jaffna,20120201,40
LKA,Sri Lanka,LK.JA,Jaffna,20120301,43
LKA,Sri Lanka,LK.JA,Jaffna,20120401,24
LKA,Sri Lanka,LK.JA,Jaffna,20120501,27
LKA,Sri Lanka,LK.JA,Jaffna,20120601,34
LKA,Sri Lanka,LK.JA,Jaffna,20120701,26
LKA,Sri Lanka,LK.JA,Jaffna,20120801,36
LKA,Sri Lanka,LK.JA,Jaffna,20120901,41
LKA,Sri Lanka,LK.JA,Jaffna,20121001,143
LKA,Sri Lanka,LK.JA,Jaffna,20121101,205
LKA,Sri Lanka,LK.JA,Jaffna,20121201,184
LKA,Sri Lanka,LK.JA,Jaffna,20130101,100
LKA,Sri Lanka,LK.JA,Jaffna,20130201,77
LKA,Sri Lanka,LK.JA,Jaffna,20130301,84
LKA,Sri Lanka,LK.JA,Jaffna,20130401,115
LKA,Sri Lanka,LK.JA,Jaffna,20130501,70
LKA,Sri Lanka,LK.JA,Jaffna,20130601,30
LKA,Sri Lanka,LK.JA,Jaffna,20130701,23
LKA,Sri Lanka,LK.JA,Jaffna,20130801,43
LKA,Sri Lanka,LK.JA,Jaffna,20130901,35
LKA,Sri Lanka,LK.JA,Jaffna,20131001,48
LKA,Sri Lanka,LK.JA,Jaffna,20131101,52
LKA,Sri Lanka,LK.JA,Jaffna,20131201,125
LKA,Sri Lanka,LK.JA,Jaffna,20140101,148
LKA,Sri Lanka,LK.JA,Jaffna,20140201,92
LKA,Sri Lanka,LK.JA,Jaffna,20140301,58
LKA,Sri Lanka,LK.JA,Jaffna,20140401,59
LKA,Sri Lanka,LK.JA,Jaffna,20140501,73
LKA,Sri Lanka,LK.JA,Jaffna,20140601,89
LKA,Sri Lanka,LK.JA,Jaffna,20140701,148
LKA,Sri Lanka,LK.JA,Jaffna,20140801,123
LKA,Sri Lanka,LK.JA,Jaffna,20140901,95
LKA,Sri Lanka,LK.JA,Jaffna,20141001,212
LKA,Sri Lanka,LK.JA,Jaffna,20141101,318
LKA,Sri Lanka,LK.JA,Jaffna,20141201,424
LKA,Sri Lanka,LK.JA,Jaffna,20150101,614
LKA,Sri Lanka,LK.JA,Jaffna,20150201,218
LKA,Sri Lanka,LK.JA,Jaffna,20150301,113
LKA,Sri Lanka,LK.JA,Jaffna,20150401,48
LKA,Sri Lanka,LK.JA,Jaffna,20150501,66
LKA,Sri Lanka,LK.JA,Jaffna,20150601,63
LKA,Sri Lanka,LK.JA,Jaffna,20150701,69
LKA,Sri Lanka,LK.JA,Jaffna,20150801,45
LKA,Sri Lanka,LK.JA,Jaffna,20150901,51
LKA,Sri Lanka,LK.JA,Jaffna,20151001,76
LKA,Sri Lanka,LK.JA,Jaffna,20151101,216
LKA,Sri Lanka,LK.JA,Jaffna,20151201,437
LKA,Sri Lanka,LK.JA,Jaffna,20160101,687
LKA,Sri Lanka,LK.JA,Jaffna,20160201,238
LKA,Sri Lanka,LK.JA,Jaffna,20160301,150
LKA,Sri Lanka,LK.JA,Jaffna,20160401,93
LKA,Sri Lanka,LK.JA,Jaffna,20160501,58
LKA,Sri Lanka,LK.JA,Jaffna,20160601,80
LKA,Sri Lanka,LK.JA,Jaffna,20160701,226
LKA,Sri Lanka,LK.JA,Jaffna,20160801,148
LKA,Sri Lanka,LK.JA,Jaffna,20160901,121
LKA,Sri Lanka,LK.KL,Kilinochchi,20100101,0
LKA,Sri Lanka,LK.KL,Kilinochchi,20100201,0
LKA,Sri Lanka,LK.KL,Kilinochchi,20100301,0
LKA,Sri Lanka,LK.KL,Kilinochchi,20100401,1
LKA,Sri Lanka,LK.KL,Kilinochchi,20100501,0
LKA,Sri Lanka,LK.KL,Kilinochchi,20100601,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20100701,5
LKA,Sri Lanka,LK.KL,Kilinochchi,20100801,18
LKA,Sri Lanka,LK.KL,Kilinochchi,20100901,12
LKA,Sri Lanka,LK.KL,Kilinochchi,20101001,2
LKA,Sri Lanka,LK.KL,Kilinochchi,20101101,5
LKA,Sri Lanka,LK.KL,Kilinochchi,20101201,6
LKA,Sri Lanka,LK.KL,Kilinochchi,20110101,2
LKA,Sri Lanka,LK.KL,Kilinochchi,20110201,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20110301,10
LKA,Sri Lanka,LK.KL,Kilinochchi,20110401,13
LKA,Sri Lanka,LK.KL,Kilinochchi,20110501,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20110601,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20110701,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20110801,5
LKA,Sri Lanka,LK.KL,Kilinochchi,20110901,8
LKA,Sri Lanka,LK.KL,Kilinochchi,20111001,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20111101,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20111201,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20120101,8
LKA,Sri Lanka,LK.KL,Kilinochchi,20120201,2
LKA,Sri Lanka,LK.KL,Kilinochchi,20120301,5
LKA,Sri Lanka,LK.KL,Kilinochchi,20120401,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20120501,19
LKA,Sri Lanka,LK.KL,Kilinochchi,20120601,16
LKA,Sri Lanka,LK.KL,Kilinochchi,20120701,8
LKA,Sri Lanka,LK.KL,Kilinochchi,20120801,11
LKA,Sri Lanka,LK.KL,Kilinochchi,20120901,6
LKA,Sri Lanka,LK.KL,Kilinochchi,20121001,2
LKA,Sri Lanka,LK.KL,Kilinochchi,20121101,5
LKA,Sri Lanka,LK.KL,Kilinochchi,20121201,8
LKA,Sri Lanka,LK.KL,Kilinochchi,20130101,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20130201,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20130301,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20130401,5
LKA,Sri Lanka,LK.KL,Kilinochchi,20130501,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20130601,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20130701,0
LKA,Sri Lanka,LK.KL,Kilinochchi,20130801,16
LKA,Sri Lanka,LK.KL,Kilinochchi,20130901,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20131001,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20131101,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20131201,6
LKA,Sri Lanka,LK.KL,Kilinochchi,20140101,10
LKA,Sri Lanka,LK.KL,Kilinochchi,20140201,10
LKA,Sri Lanka,LK.KL,Kilinochchi,20140301,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20140401,6
LKA,Sri Lanka,LK.KL,Kilinochchi,20140501,0
LKA,Sri Lanka,LK.KL,Kilinochchi,20140601,1
LKA,Sri Lanka,LK.KL,Kilinochchi,20140701,8
LKA,Sri Lanka,LK.KL,Kilinochchi,20140801,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20140901,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20141001,10
LKA,Sri Lanka,LK.KL,Kilinochchi,20141101,15
LKA,Sri Lanka,LK.KL,Kilinochchi,20141201,19
LKA,Sri Lanka,LK.KL,Kilinochchi,20150101,18
LKA,Sri Lanka,LK.KL,Kilinochchi,20150201,11
LKA,Sri Lanka,LK.KL,Kilinochchi,20150301,3
LKA,Sri Lanka,LK.KL,Kilinochchi,20150401,0
LKA,Sri Lanka,LK.KL,Kilinochchi,20150501,2
LKA,Sri Lanka,LK.KL,Kilinochchi,20150601,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20150701,9
LKA,Sri Lanka,LK.KL,Kilinochchi,20150801,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20150901,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20151001,14
LKA,Sri Lanka,LK.KL,Kilinochchi,20151101,11
LKA,Sri Lanka,LK.KL,Kilinochchi,20151201,6
LKA,Sri Lanka,LK.KL,Kilinochchi,20160101,15
LKA,Sri Lanka,LK.KL,Kilinochchi,20160201,16
LKA,Sri Lanka,LK.KL,Kilinochchi,20160301,5
LKA,Sri Lanka,LK.KL,Kilinochchi,20160401,7
LKA,Sri Lanka,LK.KL,Kilinochchi,20160501,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20160601,4
LKA,Sri Lanka,LK.KL,Kilinochchi,20160701,8
LKA,Sri Lanka,LK.KL,Kilinochchi,20160801,8
LKA,Sri Lanka,LK.KL,Kilinochchi,20160901,3
LKA,Sri Lanka,LK.MB,Mannar,20100101,26
LKA,Sri Lanka,LK.MB,Mannar,20100201,23
LKA,Sri Lanka,LK.MB,Mannar,20100301,14
LKA,Sri Lanka,LK.MB,Mannar,20100401,16
LKA,Sri Lanka,LK.MB,Mannar,20100501,9
LKA,Sri Lanka,LK.MB,Mannar,20100601,55
LKA,Sri Lanka,LK.MB,Mannar,20100701,94
LKA,Sri Lanka,LK.MB,Mannar,20100801,222
LKA,Sri Lanka,LK.MB,Mannar,20100901,62
LKA,Sri Lanka,LK.MB,Mannar,20101001,28
LKA,Sri Lanka,LK.MB,Mannar,20101101,14
LKA,Sri Lanka,LK.MB,Mannar,20101201,5
LKA,Sri Lanka,LK.MB,Mannar,20110101,8
LKA,Sri Lanka,LK.MB,Mannar,20110201,5
LKA,Sri Lanka,LK.MB,Mannar,20110301,4
LKA,Sri Lanka,LK.MB,Mannar,20110401,2
LKA,Sri Lanka,LK.MB,Mannar,20110501,2
LKA,Sri Lanka,LK.MB,Mannar,20110601,2
LKA,Sri Lanka,LK.MB,Mannar,20110701,2
LKA,Sri Lanka,LK.MB,Mannar,20110801,1
LKA,Sri Lanka,LK.MB,Mannar,20110901,0
LKA,Sri Lanka,LK.MB,Mannar,20111001,17
LKA,Sri Lanka,LK.MB,Mannar,20111101,8
LKA,Sri Lanka,LK.MB,Mannar,20111201,49
LKA,Sri Lanka,LK.MB,Mannar,20120101,38
LKA,Sri Lanka,LK.MB,Mannar,20120201,16
LKA,Sri Lanka,LK.MB,Mannar,20120301,10
LKA,Sri Lanka,LK.MB,Mannar,20120401,9
LKA,Sri Lanka,LK.MB,Mannar,20120501,6
LKA,Sri Lanka,LK.MB,Mannar,20120601,15
LKA,Sri Lanka,LK.MB,Mannar,20120701,19
LKA,Sri Lanka,LK.MB,Mannar,20120801,11
LKA,Sri Lanka,LK.MB,Mannar,20120901,2
